law,old_unit_id,new_unit_id,old_sha256,new_sha256,old_words,new_words
21419,utt_ebf7e3744ad319130b60::p0014,utt_ebf7e3744ad319130b60::p0014,03b7dbe2aef22844c4f77cddd6430061dd3ccb6c6530517bb66bcd9393675ad7,03b7dbe2aef22844c4f77cddd6430061dd3ccb6c6530517bb66bcd9393675ad7,118,118
21419,utt_ebf7e3744ad319130b60::p0015-p0016,utt_ebf7e3744ad319130b60::p0015-p0016,089f4b935dd850984821ebf13fd3982c84746529efa786bf279565b5eaaf231b,089f4b935dd850984821ebf13fd3982c84746529efa786bf279565b5eaaf231b,95,95
21419,utt_0db291c138335817611a::p0001-p0002,utt_0db291c138335817611a::p0001-p0002,b994075f9bdc7409d4f3929985825f82fb0215bf835a2c68a41b990c26028993,b994075f9bdc7409d4f3929985825f82fb0215bf835a2c68a41b990c26028993,53,53
21419,utt_0db291c138335817611a::p0003,utt_0db291c138335817611a::p0003,af7dea6077f85f5e24ed4a660c4485274c7df36ef4e3b5d93d6ffbc3ace3b213,af7dea6077f85f5e24ed4a660c4485274c7df36ef4e3b5d93d6ffbc3ace3b213,66,66
21419,utt_0db291c138335817611a::p0004-p0005,utt_0db291c138335817611a::p0004-p0005,0bb63ef97c149196fbd7d25e02ef1210b4184ba29d16e72a43b8e8db8cc24651,0bb63ef97c149196fbd7d25e02ef1210b4184ba29d16e72a43b8e8db8cc24651,118,118
21419,utt_0db291c138335817611a::p0006,utt_0db291c138335817611a::p0006,8f57d2ea866d175433fd6cd4f54fa63c5d27373f777ac9f91409cddd982e26bd,8f57d2ea866d175433fd6cd4f54fa63c5d27373f777ac9f91409cddd982e26bd,103,103
21419,utt_0db291c138335817611a::p0007-p0009,utt_0db291c138335817611a::p0007-p0009,ee42580cfe457e6ce77a0d5149aa36053545a9472a8352f820a09c07a9cc0b05,ee42580cfe457e6ce77a0d5149aa36053545a9472a8352f820a09c07a9cc0b05,94,94
21419,utt_0db291c138335817611a::p0010,utt_0db291c138335817611a::p0010,450585b09353ae7dce4810e6990e9f48c8fc644736c4138febca859917caac95,450585b09353ae7dce4810e6990e9f48c8fc644736c4138febca859917caac95,145,145
21419,utt_0db291c138335817611a::p0011,utt_0db291c138335817611a::p0011,2ff2e93b1413e920ac97bdb14b596826f55277c18e61c7937f63d2cdfb8432a9,2ff2e93b1413e920ac97bdb14b596826f55277c18e61c7937f63d2cdfb8432a9,87,87
21419,utt_0db291c138335817611a::p0012,utt_0db291c138335817611a::p0012,17d15cc8c76370ce34f65d8b557955d9a81b1f666c1aa802fa4435e53f9e152d,17d15cc8c76370ce34f65d8b557955d9a81b1f666c1aa802fa4435e53f9e152d,67,67
21419,utt_0db291c138335817611a::p0013,utt_0db291c138335817611a::p0013,e618c044fbd11c9372ca0952abb6ce5add12f7737095c0d091f749bff6abd3b7,e618c044fbd11c9372ca0952abb6ce5add12f7737095c0d091f749bff6abd3b7,82,82
21419,utt_0db291c138335817611a::p0014-p0017,utt_0db291c138335817611a::p0014-p0017,8629b5c5551bab4e282008ddae9de3a240cfd173830c343243f214648afa455c,8629b5c5551bab4e282008ddae9de3a240cfd173830c343243f214648afa455c,148,148
21419,utt_89eac50d19f5a1cd8d3f::p0001-p0002,utt_89eac50d19f5a1cd8d3f::p0001-p0002,fdcec884001d6429b5bfa10d3a9333687ee9e43e69fa88d70160a57cedd88995,fdcec884001d6429b5bfa10d3a9333687ee9e43e69fa88d70160a57cedd88995,17,17
21419,utt_f3dfdf4339c9855bb809::p0001-p0005,utt_f3dfdf4339c9855bb809::p0001-p0005,7627228e201632317fe3e4df884efa84a7339a20c7fc30f8bc5c7b5fde92e15d,7627228e201632317fe3e4df884efa84a7339a20c7fc30f8bc5c7b5fde92e15d,130,130
21419,utt_f3dfdf4339c9855bb809::p0006-p0008,utt_f3dfdf4339c9855bb809::p0006-p0008,024cace0b0cb1dce8e044d69a89686779e029c171bf0cc834e3f2cf078172da6,024cace0b0cb1dce8e044d69a89686779e029c171bf0cc834e3f2cf078172da6,117,117
21419,utt_f3dfdf4339c9855bb809::p0009-p0012,utt_f3dfdf4339c9855bb809::p0009-p0012,50bfb463a92597cb79195ae2498ef7abf29ca6ebbcc0dd4c558e2bd5ce8bb8f3,50bfb463a92597cb79195ae2498ef7abf29ca6ebbcc0dd4c558e2bd5ce8bb8f3,131,131
21419,utt_f3dfdf4339c9855bb809::p0013-p0017,utt_f3dfdf4339c9855bb809::p0013-p0017,84f0e6ee589f366ec5cf4f03c11957f4c8143ba2f7874d3562a37a8e4e689cb3,84f0e6ee589f366ec5cf4f03c11957f4c8143ba2f7874d3562a37a8e4e689cb3,143,143
21419,utt_f3dfdf4339c9855bb809::p0018-p0019,utt_f3dfdf4339c9855bb809::p0018-p0019,3230f8f9e7f2619e3461dd592c63337e96a4df2b69e9d484a6850ed1a3deb021,3230f8f9e7f2619e3461dd592c63337e96a4df2b69e9d484a6850ed1a3deb021,74,74
21419,utt_42b986aab209243ec3ac::p0001-p0002,utt_42b986aab209243ec3ac::p0001-p0002,c16aadb1707f6b3e01425587d4aabb45ffdd52ed049be2599348334c3fc19bfb,c16aadb1707f6b3e01425587d4aabb45ffdd52ed049be2599348334c3fc19bfb,13,13
21419,utt_7fc73dffd2b779cd007d::p0001-p0004,utt_7fc73dffd2b779cd007d::p0001-p0004,23bdf31dad523ba00640dd9a7f865895fe0dae21bf6a8e557600ebd7ebabd4ee,23bdf31dad523ba00640dd9a7f865895fe0dae21bf6a8e557600ebd7ebabd4ee,149,149
21419,utt_7fc73dffd2b779cd007d::p0005-p0008,utt_7fc73dffd2b779cd007d::p0005-p0008,5ff69342b0fb810247e43471bdf619897000ce15ad63d42f492d2d68fd817963,5ff69342b0fb810247e43471bdf619897000ce15ad63d42f492d2d68fd817963,143,143
21419,utt_7fc73dffd2b779cd007d::p0009-p0011,utt_7fc73dffd2b779cd007d::p0009-p0011,0d738b394e4563d7af7b19bc0fc6f70719db0e8034cd997cbe6f566c8aeabf72,0d738b394e4563d7af7b19bc0fc6f70719db0e8034cd997cbe6f566c8aeabf72,124,124
21419,utt_7fc73dffd2b779cd007d::p0012-p0013,utt_7fc73dffd2b779cd007d::p0012-p0013,bf15b9ec5c586ccaf6ffc6d6079812af274d91f099ce4493bcb79de971249c58,bf15b9ec5c586ccaf6ffc6d6079812af274d91f099ce4493bcb79de971249c58,85,85
21419,utt_7fc73dffd2b779cd007d::p0014,utt_7fc73dffd2b779cd007d::p0014,6060174162b27039c08ade3fd072e9027de7af02488c0f9f0a04d22f1968af25,6060174162b27039c08ade3fd072e9027de7af02488c0f9f0a04d22f1968af25,77,77
21419,utt_7fc73dffd2b779cd007d::p0015-p0017,utt_7fc73dffd2b779cd007d::p0015-p0017,6c0c0418624431d38d4fed77046fca1f29ae524b5ba4cf6f82861907168a34f8,6c0c0418624431d38d4fed77046fca1f29ae524b5ba4cf6f82861907168a34f8,96,96
21419,utt_7fc73dffd2b779cd007d::p0018-p0021,utt_7fc73dffd2b779cd007d::p0018-p0021,f6db8cee1d491cb144a306ff289a9eab4548d1b95b379400a8be3a27dbeb612a,f6db8cee1d491cb144a306ff289a9eab4548d1b95b379400a8be3a27dbeb612a,130,130
21419,utt_3462b8ec70b3c7cb9606::p0001-p0003,utt_3462b8ec70b3c7cb9606::p0001-p0003,29c1f4d44bca2a5c6e1ad9bf2d6129c6885082ca67cb9b13b6dc8212394917bc,29c1f4d44bca2a5c6e1ad9bf2d6129c6885082ca67cb9b13b6dc8212394917bc,38,38
21419,utt_408a8834edb0ace24595::p0001-p0002,utt_408a8834edb0ace24595::p0001-p0002,148ec033fdcfb5c9fe4497f0a269814f4feb2d39bc04c8e426ed01d93030bcb5,148ec033fdcfb5c9fe4497f0a269814f4feb2d39bc04c8e426ed01d93030bcb5,26,26
21419,utt_5f10515047b883bc7b74::p0001-p0004,utt_5f10515047b883bc7b74::p0001-p0004,28db212b65359c31c0b8b69ac0155ec95b91beb56e842cc4ec6d11e02bc3e1ab,28db212b65359c31c0b8b69ac0155ec95b91beb56e842cc4ec6d11e02bc3e1ab,119,119
21419,utt_5f10515047b883bc7b74::p0005-p0007,utt_5f10515047b883bc7b74::p0005-p0007,b98b6e6783edf81452a3207bb574b956761b5d6791018cccc60b85c26673cc05,b98b6e6783edf81452a3207bb574b956761b5d6791018cccc60b85c26673cc05,111,111
21419,utt_5f10515047b883bc7b74::p0008,utt_5f10515047b883bc7b74::p0008,c56c7735fc46aa4f306d13547d685bc0b7eb693ae003387981fc5d3752214e89,c56c7735fc46aa4f306d13547d685bc0b7eb693ae003387981fc5d3752214e89,61,61
21419,utt_5f10515047b883bc7b74::p0009-p0010,utt_5f10515047b883bc7b74::p0009-p0010,a93c1c4b0fe584d450c7cbb350629b34bf88fe03de32157443ec8f048e84e592,a93c1c4b0fe584d450c7cbb350629b34bf88fe03de32157443ec8f048e84e592,100,100
21419,utt_5f10515047b883bc7b74::p0011-p0012,utt_5f10515047b883bc7b74::p0011-p0012,76792729365cfb7bc27e5bd1a78853d0df8687d207fa1af17b11151cd62e06b8,76792729365cfb7bc27e5bd1a78853d0df8687d207fa1af17b11151cd62e06b8,111,111
21419,utt_5f10515047b883bc7b74::p0013-p0015,utt_5f10515047b883bc7b74::p0013-p0015,cf591f1ee3116c33939cac1d95908c2a8fa3e3cfb56c8be1e88461dec407a6b6,cf591f1ee3116c33939cac1d95908c2a8fa3e3cfb56c8be1e88461dec407a6b6,143,143
21419,utt_5f10515047b883bc7b74::p0016s001,utt_5f10515047b883bc7b74::p0016s001,de0d480063e2ca9ef8d4e804196dd84d18f86de3b145e02d8cc6f543591e1a8d,de0d480063e2ca9ef8d4e804196dd84d18f86de3b145e02d8cc6f543591e1a8d,110,110
21419,utt_5f10515047b883bc7b74::p0016s002-p0019,utt_5f10515047b883bc7b74::p0016s002-p0019,7890477f2ed2157d1514ddac86bb23ed72b077ea8d8d78fec586b406391c5672,7890477f2ed2157d1514ddac86bb23ed72b077ea8d8d78fec586b406391c5672,118,118
21419,utt_5f10515047b883bc7b74::p0020,utt_5f10515047b883bc7b74::p0020,53989e58bae70e5de1ba3577ad60526f2a0270c92c7a998b632ae23340afd634,53989e58bae70e5de1ba3577ad60526f2a0270c92c7a998b632ae23340afd634,87,87
21419,utt_7b1a587c59f282d1f9e6::p0001-p0002,utt_7b1a587c59f282d1f9e6::p0001-p0002,c6cd255a5671808ebe3d11a5ca457af289e4e5b6cbea9a6182557b0c8f45d4d1,c6cd255a5671808ebe3d11a5ca457af289e4e5b6cbea9a6182557b0c8f45d4d1,124,124
21419,utt_7b1a587c59f282d1f9e6::p0003-p0005,utt_7b1a587c59f282d1f9e6::p0003-p0005,91c989f994ce06abef32932263b08c1499cab7e7eebfa5ba1020cabedc76e7c8,91c989f994ce06abef32932263b08c1499cab7e7eebfa5ba1020cabedc76e7c8,108,108
21419,utt_7b1a587c59f282d1f9e6::p0006-p0007,utt_7b1a587c59f282d1f9e6::p0006-p0007,b2c7d48195174a4e954a2859ffc0168149daaa8e9f1baf4941b1fce2dadc93a0,b2c7d48195174a4e954a2859ffc0168149daaa8e9f1baf4941b1fce2dadc93a0,75,75
21419,utt_6ea88d43e08dbb9518d1::p0001-p0002,utt_6ea88d43e08dbb9518d1::p0001-p0002,bb66fe16eea164f260d6be5cd61401248d53e6260400f369ef0186e95cfb372c,bb66fe16eea164f260d6be5cd61401248d53e6260400f369ef0186e95cfb372c,12,12
21419,utt_f5d978e1dc5bc3628dcc::p0001-p0004,utt_f5d978e1dc5bc3628dcc::p0001-p0004,84a76a0a60f35220163c093baff92514f854e1ee8a4a1310f2a6782f4a9c2630,84a76a0a60f35220163c093baff92514f854e1ee8a4a1310f2a6782f4a9c2630,123,123
21419,utt_f5d978e1dc5bc3628dcc::p0005-p0006,utt_f5d978e1dc5bc3628dcc::p0005-p0006,e8c4a7846b35f7d120fa5790918f3e33dcedd2b994666e1632128a3906c11460,e8c4a7846b35f7d120fa5790918f3e33dcedd2b994666e1632128a3906c11460,147,147
21419,utt_f5d978e1dc5bc3628dcc::p0007,utt_f5d978e1dc5bc3628dcc::p0007,4b411523b91bc9adee9e22d300f7183f7b1a9884ad9703f8da993d4098455c5c,4b411523b91bc9adee9e22d300f7183f7b1a9884ad9703f8da993d4098455c5c,55,55
21419,utt_f5d978e1dc5bc3628dcc::p0008,utt_f5d978e1dc5bc3628dcc::p0008,39aad187f4e4f5d9ac382a549cbfcb5df35ea54226bef02eb6db7c47f89441e8,39aad187f4e4f5d9ac382a549cbfcb5df35ea54226bef02eb6db7c47f89441e8,81,81
21419,utt_f5d978e1dc5bc3628dcc::p0009-p0010,utt_f5d978e1dc5bc3628dcc::p0009-p0010,e685d6b4bcb0edb5d9625217e492664bc39e15e608fb405d13a2a59285971a38,e685d6b4bcb0edb5d9625217e492664bc39e15e608fb405d13a2a59285971a38,86,86
21419,utt_f5d978e1dc5bc3628dcc::p0011-p0012,utt_f5d978e1dc5bc3628dcc::p0011-p0012,78915fa50a7e97a6ced91d4570e42bd4a8456fd91438023a94c684da90a7ae8f,78915fa50a7e97a6ced91d4570e42bd4a8456fd91438023a94c684da90a7ae8f,137,137
21419,utt_f5d978e1dc5bc3628dcc::p0013-p0016,utt_f5d978e1dc5bc3628dcc::p0013-p0016,a6e0d3612a12b32622bb803bc93b0399286545ff323b47148950c78f3a7fd348,a6e0d3612a12b32622bb803bc93b0399286545ff323b47148950c78f3a7fd348,147,147
21419,utt_f5d978e1dc5bc3628dcc::p0017-p0022,utt_f5d978e1dc5bc3628dcc::p0017-p0022,bf8e924bd9579eb66d9c41dcdbc4b8c8c17b7f84e76af61c65fef0980e6d6d4c,bf8e924bd9579eb66d9c41dcdbc4b8c8c17b7f84e76af61c65fef0980e6d6d4c,145,145
21419,utt_a8cb74779db687087ea8::p0001-p0002,utt_a8cb74779db687087ea8::p0001-p0002,284ad39dc1bc9d9a8ff245f634e7ee628f4db11e434f19455deb4cb41f454241,284ad39dc1bc9d9a8ff245f634e7ee628f4db11e434f19455deb4cb41f454241,20,20
21419,utt_7a340c1592829a7a1ac8::p0001-p0005,utt_7a340c1592829a7a1ac8::p0001-p0005,f743d830a12b9cd00950cffd5cc6c1de42991ac0526eb09de30f5903a5f85c5e,f743d830a12b9cd00950cffd5cc6c1de42991ac0526eb09de30f5903a5f85c5e,142,142
21419,utt_7a340c1592829a7a1ac8::p0006-p0009,utt_7a340c1592829a7a1ac8::p0006-p0009,5edcbe89cc4b375d4469f9d7d8a0f717f1f6cae419fcc74276875df79e9b83fc,5edcbe89cc4b375d4469f9d7d8a0f717f1f6cae419fcc74276875df79e9b83fc,131,131
21419,utt_7a340c1592829a7a1ac8::p0010-p0014,utt_7a340c1592829a7a1ac8::p0010-p0014,3ccc8c333c2bb28e4839081fdb71692657d7c51a4febb72af84b0773a89ac399,3ccc8c333c2bb28e4839081fdb71692657d7c51a4febb72af84b0773a89ac399,114,114
21419,utt_7a340c1592829a7a1ac8::p0015-p0019,utt_7a340c1592829a7a1ac8::p0015-p0019,a77a06e4bbc2a155ce1b9eff15e8d46b3f4ed0a298c15ff617321f0feb746404,a77a06e4bbc2a155ce1b9eff15e8d46b3f4ed0a298c15ff617321f0feb746404,144,144
21419,utt_7a340c1592829a7a1ac8::p0020-p0021,utt_7a340c1592829a7a1ac8::p0020-p0021,d5250cd569299b811f0a712e9aea7efeffb0c327b9987ec1613d606321d21f7a,d5250cd569299b811f0a712e9aea7efeffb0c327b9987ec1613d606321d21f7a,63,63
21419,utt_f321e6341d507f6ae540::p0001-p0005,utt_f321e6341d507f6ae540::p0001-p0005,a40e7501c6afbfb7591176c44e4f0ca23cf9a2f0d7d2665d7ee367e62c5ffc7a,a40e7501c6afbfb7591176c44e4f0ca23cf9a2f0d7d2665d7ee367e62c5ffc7a,145,145
21419,utt_f321e6341d507f6ae540::p0006-p0009,utt_f321e6341d507f6ae540::p0006-p0009,8f4ce42ed2c53111cbb63eb6da6b9ef6324c5b23df9a5938220c648bb47e962a,8f4ce42ed2c53111cbb63eb6da6b9ef6324c5b23df9a5938220c648bb47e962a,150,150
21419,utt_f321e6341d507f6ae540::p0010-p0015,utt_f321e6341d507f6ae540::p0010-p0015,2531ffbfe413fda045bb86aa33e4929e4ab0ae3fd72c2e9004aecba2a76de812,2531ffbfe413fda045bb86aa33e4929e4ab0ae3fd72c2e9004aecba2a76de812,149,149
21419,utt_f321e6341d507f6ae540::p0016-p0019,utt_f321e6341d507f6ae540::p0016-p0019,e832628f0cf89f7fbaef944942537f8b9413f793664a97ca41d4a3485dad0e51,e832628f0cf89f7fbaef944942537f8b9413f793664a97ca41d4a3485dad0e51,83,83
21419,utt_351ac3b82511f5ed92b4::p0001-p0005,utt_351ac3b82511f5ed92b4::p0001-p0005,c8513b15e1b42e10001c110e8e6a8918121f322cb3734a4c78b67d64aaae6587,c8513b15e1b42e10001c110e8e6a8918121f322cb3734a4c78b67d64aaae6587,149,149
21419,utt_351ac3b82511f5ed92b4::p0006-p0008,utt_351ac3b82511f5ed92b4::p0006-p0008,aa1e972a5e96d49fe3e0748b5017dd031b98013e3b825fa4ad4f4ef3e2d7ed5f,aa1e972a5e96d49fe3e0748b5017dd031b98013e3b825fa4ad4f4ef3e2d7ed5f,135,135
21419,utt_351ac3b82511f5ed92b4::p0009-p0011,utt_351ac3b82511f5ed92b4::p0009-p0011,fae90f56e08d0fe55a28b36d91880697a526003124ddbee344225103e8e4edb2,fae90f56e08d0fe55a28b36d91880697a526003124ddbee344225103e8e4edb2,106,106
21419,utt_351ac3b82511f5ed92b4::p0012-p0013,utt_351ac3b82511f5ed92b4::p0012-p0013,c8c20b6193ff8f2988e50738dd72c0dc2e8c6f60c8434e40d0fe2bfc9b70c87a,c8c20b6193ff8f2988e50738dd72c0dc2e8c6f60c8434e40d0fe2bfc9b70c87a,74,74
21419,utt_351ac3b82511f5ed92b4::p0014,utt_351ac3b82511f5ed92b4::p0014,d95a1bbfeabae9eaf521722476c8753582fa5f2fa5185ef6d3158f550cd9ccc6,d95a1bbfeabae9eaf521722476c8753582fa5f2fa5185ef6d3158f550cd9ccc6,92,92
21419,utt_351ac3b82511f5ed92b4::p0015,utt_351ac3b82511f5ed92b4::p0015,b2beb768c33fe50c51dae83210858a72f833be8b82bc84ceb50df839d8694074,b2beb768c33fe50c51dae83210858a72f833be8b82bc84ceb50df839d8694074,70,70
21419,utt_351ac3b82511f5ed92b4::p0016-p0018,utt_351ac3b82511f5ed92b4::p0016-p0018,cf45e8f8961ca2e52867164766429f42b8a60b9a34ee50ce8b4056ea144dd946,cf45e8f8961ca2e52867164766429f42b8a60b9a34ee50ce8b4056ea144dd946,103,103
21419,utt_351ac3b82511f5ed92b4::p0019,utt_351ac3b82511f5ed92b4::p0019,38fdb4f44f1fae041587dbc9b531eb3656c8d78bad530e9cfd74fe679bcf1e04,38fdb4f44f1fae041587dbc9b531eb3656c8d78bad530e9cfd74fe679bcf1e04,80,80
21419,utt_351ac3b82511f5ed92b4::p0020,utt_351ac3b82511f5ed92b4::p0020,58649fb5b78e6db499e3418cfb396089a748f3eb4996d752bf0d41d8c9e77116,58649fb5b78e6db499e3418cfb396089a748f3eb4996d752bf0d41d8c9e77116,80,80
21419,utt_351ac3b82511f5ed92b4::p0021,utt_351ac3b82511f5ed92b4::p0021,fd860c67dd90909da30fb8d52a2eac45b1fbc64f0c7b35626186bd89d26b7124,fd860c67dd90909da30fb8d52a2eac45b1fbc64f0c7b35626186bd89d26b7124,55,55
21419,utt_351ac3b82511f5ed92b4::p0022-p0023,utt_351ac3b82511f5ed92b4::p0022-p0023,5fbdb28be73cfc22e671a8ee65de9f5151c2d8701f441f3b968c4b4d435ce577,5fbdb28be73cfc22e671a8ee65de9f5151c2d8701f441f3b968c4b4d435ce577,100,100
21419,utt_040a2d6e4fefa5dbd637::p0001-p0002,utt_040a2d6e4fefa5dbd637::p0001-p0002,06c9b8ffb0e5870c51fe88a29ce905ff305eba3443bcd1fee9b2f5f50e66794a,06c9b8ffb0e5870c51fe88a29ce905ff305eba3443bcd1fee9b2f5f50e66794a,14,14
21419,utt_ad4d6be8d906685b00c7::p0001-p0003,utt_ad4d6be8d906685b00c7::p0001-p0003,1762674f0d83b4f004ec35894d27796e4122a8d2bb7bd83cfb84fae2fa33c770,1762674f0d83b4f004ec35894d27796e4122a8d2bb7bd83cfb84fae2fa33c770,77,77
21419,utt_ad4d6be8d906685b00c7::p0004-p0005,utt_ad4d6be8d906685b00c7::p0004-p0005,bce5b6267890960f534423264a422d455a38481d88f09396dc0efdc29e6433f6,bce5b6267890960f534423264a422d455a38481d88f09396dc0efdc29e6433f6,129,129
21419,utt_ad4d6be8d906685b00c7::p0006-p0008,utt_ad4d6be8d906685b00c7::p0006-p0008,eed104644ba9ef71b6bf8041b70800e8ce872406f6f4e5449c80f06f81272b9a,eed104644ba9ef71b6bf8041b70800e8ce872406f6f4e5449c80f06f81272b9a,123,123
21419,utt_ad4d6be8d906685b00c7::p0009-p0011,utt_ad4d6be8d906685b00c7::p0009-p0011,2a17b0000dc8ea7d1bbbc2eb444a68cea553c865141d576671f936b3e3ce80dc,2a17b0000dc8ea7d1bbbc2eb444a68cea553c865141d576671f936b3e3ce80dc,150,150
21419,utt_ad4d6be8d906685b00c7::p0012-p0014,utt_ad4d6be8d906685b00c7::p0012-p0014,581f2347ac9a82f56788030e8356a4daeb37de421dbeac6fb16fc1bab56b1de6,581f2347ac9a82f56788030e8356a4daeb37de421dbeac6fb16fc1bab56b1de6,131,131
21419,utt_ad4d6be8d906685b00c7::p0015-p0017,utt_ad4d6be8d906685b00c7::p0015-p0017,0a2fac55c4b3773809e3013582950d418648d81615da4aae30ac5b136b093dd3,0a2fac55c4b3773809e3013582950d418648d81615da4aae30ac5b136b093dd3,125,125
21419,utt_ad4d6be8d906685b00c7::p0018,utt_ad4d6be8d906685b00c7::p0018,fe83ff3dbc04b917dd01f255a0329be47ab07bc92fb2c546623ead17c395c4af,fe83ff3dbc04b917dd01f255a0329be47ab07bc92fb2c546623ead17c395c4af,63,63
21419,utt_ad4d6be8d906685b00c7::p0019-p0022,utt_ad4d6be8d906685b00c7::p0019-p0022,f5ac632c6b6791f9cdb8a84524f98f022142bc2cdab80febe3e8a303ce5412ab,f5ac632c6b6791f9cdb8a84524f98f022142bc2cdab80febe3e8a303ce5412ab,116,116
21419,utt_65794d6d971ec4de9dca::p0001,utt_65794d6d971ec4de9dca::p0001,3067d52d2032c86b2291dabe1ec7845dc34dd43497b0c7259ca0dc4de1c08c6e,3067d52d2032c86b2291dabe1ec7845dc34dd43497b0c7259ca0dc4de1c08c6e,18,18
21419,utt_8c30ef5e9a7e213d9dd6::p0001-p0004,utt_8c30ef5e9a7e213d9dd6::p0001-p0005,ef7edf9c8106339de8f18ec94f7c6a51c0564b54ee3a25ff68f38c62f3ee41cc,223aad9641052788ef92e880384402626bcb06781c82d1896c78cd1a62ac6421,143,192
21419,utt_8c30ef5e9a7e213d9dd6::p0005,utt_8c30ef5e9a7e213d9dd6::p0001-p0005,5ddeae132a5e4b99777222145c0e80d765b19093a479cad87bedbae3ba34834c,223aad9641052788ef92e880384402626bcb06781c82d1896c78cd1a62ac6421,49,192
21419,utt_1290471567a58808a74a::p0001,utt_1290471567a58808a74a::p0001,8bfbc16ecdb1d69469251ec689b2f24640bbed880acf248936e2002428accb00,8bfbc16ecdb1d69469251ec689b2f24640bbed880acf248936e2002428accb00,5,5
21419,utt_ae343df7d52f8e695359::p0001-p0002,utt_ae343df7d52f8e695359::p0001-p0002,4f6583ea1afbc2ea15e357a19078e97fff4d92c4b25e85f97316bd657f1fbeae,4f6583ea1afbc2ea15e357a19078e97fff4d92c4b25e85f97316bd657f1fbeae,124,124
21419,utt_ae343df7d52f8e695359::p0003-p0004,utt_ae343df7d52f8e695359::p0003-p0004,b7b47cd586d7837ad65ef0a047783fd55093022edd5e943645d27c15b0ffab72,b7b47cd586d7837ad65ef0a047783fd55093022edd5e943645d27c15b0ffab72,72,72
21419,utt_ae343df7d52f8e695359::p0005,utt_ae343df7d52f8e695359::p0005,c4cf3bc6c7f757773290fcb5d1ed56895a59875b104d6cd8e768cd55fdb52529,c4cf3bc6c7f757773290fcb5d1ed56895a59875b104d6cd8e768cd55fdb52529,73,73
21419,utt_ae343df7d52f8e695359::p0006,utt_ae343df7d52f8e695359::p0006,c3638139897abbdf8c55eabf7c3cf01185b846630bda7fadbad95b4c7e49cd80,c3638139897abbdf8c55eabf7c3cf01185b846630bda7fadbad95b4c7e49cd80,60,60
21419,utt_ae343df7d52f8e695359::p0007-p0009,utt_ae343df7d52f8e695359::p0007-p0009,574c7e7b7fe4d4f34fee8a3fecf9b073fd218d6b429addd5271ec63f0df46fa2,574c7e7b7fe4d4f34fee8a3fecf9b073fd218d6b429addd5271ec63f0df46fa2,138,138
21419,utt_ae343df7d52f8e695359::p0010-p0011,utt_ae343df7d52f8e695359::p0010-p0011,6d654816a9888685af486e31eda23919b1969fafeb9448f4e45219aa6c9136a6,6d654816a9888685af486e31eda23919b1969fafeb9448f4e45219aa6c9136a6,110,110
21419,utt_ae343df7d52f8e695359::p0012,utt_ae343df7d52f8e695359::p0012,ee9ac37f6671a013b26f550c13af6a34a4800ef69ca399f0c2efa279ba3cc62d,ee9ac37f6671a013b26f550c13af6a34a4800ef69ca399f0c2efa279ba3cc62d,82,82
21419,utt_ae343df7d52f8e695359::p0013-p0014,utt_ae343df7d52f8e695359::p0013-p0014,06fc3f7e1888c6b13bff0a678d8ed3c56fed98316385e527abbfbbaf0ae57cac,06fc3f7e1888c6b13bff0a678d8ed3c56fed98316385e527abbfbbaf0ae57cac,106,106
21419,utt_ae343df7d52f8e695359::p0015-p0016,utt_ae343df7d52f8e695359::p0015-p0016,115459e82e415ff191867c5c73b824f3b17ce722723f10e66cf8f924af7f6806,115459e82e415ff191867c5c73b824f3b17ce722723f10e66cf8f924af7f6806,91,91
21419,utt_ae343df7d52f8e695359::p0017-p0018,utt_ae343df7d52f8e695359::p0017-p0018,807188304266c53dcd70ad69c702607b39ac0333b6cc073bfe283fed4c199885,807188304266c53dcd70ad69c702607b39ac0333b6cc073bfe283fed4c199885,119,119
21419,utt_dfd13faf153383d7bb78::p0001-p0003,utt_dfd13faf153383d7bb78::p0001-p0003,fc286da9bc90d9b9410f75a8199c60711348276c18d1cf7e5317b06378007135,fc286da9bc90d9b9410f75a8199c60711348276c18d1cf7e5317b06378007135,143,143
21419,utt_dfd13faf153383d7bb78::p0004-p0005,utt_dfd13faf153383d7bb78::p0004-p0005,43e40b53939507e0ed0beda979ab80324ba329eb6c8b5a28a5ee4c9440c2e5bf,43e40b53939507e0ed0beda979ab80324ba329eb6c8b5a28a5ee4c9440c2e5bf,91,91
21419,utt_dfd13faf153383d7bb78::p0006-p0007,utt_dfd13faf153383d7bb78::p0006-p0007,2b6a3cfaf1e85b351629eb099a396912f87ccb6330539881dc10052eab70a6a7,2b6a3cfaf1e85b351629eb099a396912f87ccb6330539881dc10052eab70a6a7,123,123
21419,utt_dfd13faf153383d7bb78::p0008-p0010,utt_dfd13faf153383d7bb78::p0008-p0010,37b2a9c20bc42a6c7c9ed2488056f0edfef627eaafe99dada16ca69fe6f2a982,37b2a9c20bc42a6c7c9ed2488056f0edfef627eaafe99dada16ca69fe6f2a982,128,128
21419,utt_dfd13faf153383d7bb78::p0011-p0012,utt_dfd13faf153383d7bb78::p0011-p0012,367ac09e5e16c9601badaf1dce3b0abfad4accfd12c325c178255c00b3daf027,367ac09e5e16c9601badaf1dce3b0abfad4accfd12c325c178255c00b3daf027,88,88
