"day","created_at","user","text","Argument1","Topic.1","Position.1","Argument2","Topic.2","Position.2","Argument3","Topic.3","Position.3","Strategy","X","party","community"
"05/08/2015","05/08/2015 13:49","4c18a558","@35ad4f90 Daarom zeg ik, geen basisinkomen? Werken voor je inkomen en dat soort kreten zijn wat mij betreft ook achterhaald ;)","FREERIDING","","Con","STRUCTURAL UNEMPLOYMENT","structural unemployment","Pro","","","","","",NA,1
"05/08/2015","05/08/2015 13:49","e326bd1f","@61cd2749 dit is regelvrije bijstand. Super!
Maar heeft niets te maken met een basisinkomen.","SOCIAL BENEFITS","","Con","","","","","","","","",NA,1
"05/08/2015","05/08/2015 13:50","e326bd1f","@e559a647 ?
@61cd2749 @9a464998","","","","","","","","","","Ask","",NA,1
"05/08/2015","05/08/2015 13:50","1d14b413","@4c18a558 Alleen al die kreet: ""Gratis geld bestaat niet"". Lieve hemel. @35ad4f90","FREERIDING","","Con","","","","","","","","",NA,1
"05/08/2015","05/08/2015 13:50","35ad4f90","@4c18a558 Sorry, die tweet was bestemd voor @56987492 natuurlijk.","","","","","","","","","","Reply","",NA,2
"05/08/2015","05/08/2015 13:52","326f7018","@92bbed7a @232ec761 @bc6df9b6 @56987492 @0a13137f @d595b45a Basiskinkomen dat is vanaf 67 jaar #AOW ;-) En voor die tijd #werken #punt","FREERIDING","","Pro","","","","","","","","",NA,2
"05/08/2015","05/08/2015 13:52","4c18a558","@35ad4f90 @56987492 :)","","","","","","","","","","Reply","",NA,1
"05/08/2015","05/08/2015 13:53","7ff461e8","@4c18a558 @56987492 Deze VVD-er verkeert in de gelukkige omstandigheid dat ze werk heeft. En oh,oh,oh wat heeft ze dáár hàrd voor gewerkt.","STRUCTURAL UNEMPLOYMENT","structural unemployment","Pro","FREERIDING","","Con","","","","","",NA,1
"05/08/2015","05/08/2015 13:55","e4a94fc1","Ben benieuwd welke gemeente een #basisinkomen experiment gaat starten voor werkenden? @a69337ed Of hanteer ik de definitie nu verkeerd?","","","","","","","","","","Ask","",NA,2
"05/08/2015","05/08/2015 13:57","17ee79a4","@56987492 
Wanneer pakt u de salarissen van bank- verzekeringsmaatschappijen aan?","INEQUALITY","","Pro","","","","","","","","",NA,1
"05/08/2015","05/08/2015 13:58","187895cb","@eba5dfd8 @aa4b5cec Het is dan ook een experiment. Ze noemen het geen eens basisinkomen. Onderzoek is goed en ook nodig.","EXPERIMENT","","Pro","","","","","","","","",NA,1
"05/08/2015","05/08/2015 13:58","51a59b16","@e326bd1f Precies wat jij zei: Basisinkomen vanuit gemeente is niet gelijk aan basisinkomen ;)","SOCIAL BENEFITS","","Con","","","","","","","","",NA,2
"05/08/2015","05/08/2015 13:58","4c18a558","@7ff461e8 @56987492 Ze stond nog niet in mijn lijstje zie ik net, hoort ze wel thuis: https://t.co/vrVLyr523D","","","","","","","","","","Reflect","",NA,1
"05/08/2015","05/08/2015 13:59","e326bd1f","@51a59b16 psies!","","","","","","","","","","Reply","",NA,1
"05/08/2015","05/08/2015 13:59","51a59b16","@e326bd1f ;)","","","","","","","","","","Reply","",NA,2
"05/08/2015","05/08/2015 14:00","0afecc07","#VictorEverhardt @a8bc39f9  @83bc9c11 @93025dc8 #Basisinkomen slechts voor bijstandsgerechtigden is per definitie geen basisinkomen","SOCIAL BENEFITS","","Con","","","","","","","","",NA,2
"05/08/2015","05/08/2015 14:02","9a0fe9af","#basisinkomen #Tilburg #Utrecht #uitkering http://t.co/kg3XHOND8F","FREERIDING","","Pro","","","","","","","","",NA,2
"05/08/2015","05/08/2015 14:03","187895cb","Waarom wordt het #basisinkomen steeds een links gebeuren genoemd terwijl rechts er ook zoveel profijt van kan hebben.","SOCIALIST","","Con","SYNTHESIS","","Pro","","","","","",NA,1
"05/08/2015","05/08/2015 14:03","4c18a558","@7ff461e8 @56987492 Ook zo iets, zeggen dat voor een basisinkomen ouderwets is en dan zelf met ouderwetse standpunten komen....","REVOLUTIONARY","","Pro","","","","","","","","",NA,1
"05/08/2015","05/08/2015 14:09","48278e7f","@8d32e530 Bonussen als je werk vindt???? Ongelooflijk!!!","EXPERIMENT","","Con","","","","","","","","",NA,2
"05/08/2015","05/08/2015 14:09","7ecf5972","DT @fc5e94e2: RT @56987492: Basisinkomen? Terug naar jaren '60? Gratis geld bestaat niet! I... http://t.co/19ATavey8E","FREE MONEY","","Con","FREERIDING","","Pro","","","","","",NA,2
"05/08/2015","05/08/2015 14:10","48278e7f","@6d3cab8a @4bc23043 @8d32e530 @6ac6cc92 Aha. De PvdA wil zomaar geld uitdelen. Verrassing!! Only...... Not","FREE MONEY","","Pro","REDISTRIBUTIVE","","Pro","","","","","",NA,2
"05/08/2015","05/08/2015 14:10","5385044b","En nog meer goed nieuws: binnenkort experimenten met #basisinkomen in Tilburg &amp; Utrecht. Opsteker voor je @cad3cf06 ! https://t.co/LYpHZmZVov","EXPERIMENT","","Pro","","","","","","","","",NA,3
"05/08/2015","05/08/2015 14:11","708643e0","Utrechtse proef met het basisinkomen start op zijn vroegst pas in januari http://t.co/MhPoYDBwPs #utrecht","EXPERIMENT","","Pro","","","","","","","","",NA,3
"05/08/2015","05/08/2015 14:12","9fd57f84","Kort en bondig weergegeven wat het Basisinkomen voor mensen en de arbeidsmarkt kan betekenen. http://t.co/Fz3mteXovu","","","","","","","","","","Unclear","",NA,NA
"05/08/2015","05/08/2015 14:12","b81dd561","#Gemeenten gaan 'gratis geld' uitdelen. http://t.co/obssZFdOZF #FD #basisinkomen","FREE MONEY","","Pro","","","","","","","","",NA,3
"05/08/2015","05/08/2015 14:13","7dfb37a8","@e326bd1f @3b4f45bb in Wageningen heet het dan ook vertrouwensexpeeiment bijstand","SOCIAL BENEFITS","","Con","","","","","","","","",NA,2
"05/08/2015","05/08/2015 14:14","9d0bb6b9","@79c46625 En zijn er inmiddels ook resultaten?","EVIDENCED","","Neutral","","","","","","","","",NA,NA
"05/08/2015","05/08/2015 14:14","cc7307ae","@4c18a558 Waarom weet ik zeker dat jouw progressieve tweet niet wordt begrepen door #cnijkerken ? @7ff461e8","REVOLUTIONARY","","Neutral","","","","","","","","",NA,NA
"05/08/2015","05/08/2015 14:15","92bbed7a","@326f7018 @232ec761 @bc6df9b6 @56987492 @0a13137f @d595b45a leuk gevonden","","","","","","","","","","Express","",NA,2
"05/08/2015","05/08/2015 14:16","187895cb","@67c9b76b @672eed27 Erg speculatief allemaal. Daarom is onderzoek naar een #basisinkomen nodig. Nu conclusies trekken is voorbarig.","EVIDENCED","","Con","EXPERIMENT","","Pro","","","","","",NA,1
"05/08/2015","05/08/2015 14:16","4796c32a","Nu de inhoud tav het Basisinkomen zet hakbijl in regels, maar legt boete op werk. http://t.co/lDCdvkHsQ7 #FD &amp; https://t.co/keo7pd6z3z","DEREGULATION","","Pro","FREERIDING","","Pro","","","","","",NA,2
"05/08/2015","05/08/2015 14:21","0f8fd959","Mooi, maar werkt m.i. pas als iedereen basisinkomen krijgt en alle toeslagen worden afgeschaft https://twitter.com/Joop_nl/status/628835414560915456 …","SOCIAL BENEFITS","","Con","UNIVERSAL","","Pro","DEREGULATION","","Pro","","",NA,2
"05/08/2015","05/08/2015 14:25","232ec761","@92bbed7a @326f7018 @bc6df9b6 @56987492 Lees er meer over, oa @79c46625 heeft goed de argumenten beschreven. #basisinkomen","","","","","","","","","","Recommend","",NA,1
"05/08/2015","05/08/2015 14:27","0c68a840","@4bc23043 @de38c82d  Belangrijk genoeg om het eens goed door te laten rekenen","AFFORDABLE","","Neutral","","","","","","","","",NA,NA
"05/08/2015","05/08/2015 14:27","232ec761","@92bbed7a @326f7018 @bc6df9b6 @56987492 @0a13137f @d595b45a Ja, gek dat die overeenkomst niet zo vaak wordt gezien ..","SOCIAL BENEFITS","","Pro","","","","","","","","",NA,1
"05/08/2015","05/08/2015 14:29","f8ae6bb4","#basisinkomen. Ik dacht dat het een utopie was maar Utrecht en Tilburg gaan er nu echt mee experimenteren (FD). http://t.co/jUHQjm2ga5","UNREALISTIC","","Con","POLITICAL SUPPORT","","Pro","","","","","",NA,4
"05/08/2015","05/08/2015 14:31","d23e2c1c","@f35ed68b same here!","EXPERIMENT","","Pro","","","","","","","","",NA,3
"05/08/2015","05/08/2015 14:37","a50b4acd","Hoe het basisinkomen Nederland verovert https://t.co/n0vkP7LNS2 via @6f12df5a","EXPERIMENT","","Pro","POLITICAL SUPPORT","","Pro","","","","","",NA,3
"05/08/2015","05/08/2015 14:38","6f12df5a","Het basisinkomen verovert Nederland. Utrecht, Wageningen, Tilburg en Groningen lopen voorop https://t.co/A2Ebkz3obg http://t.co/pvsVxdayUq","EXPERIMENT","","Pro","POLITICAL SUPPORT","","Pro","","","","","",NA,3
"05/08/2015","05/08/2015 14:39","822cdcbe","Onze verslaggever Sociale Dienst @f8ae6bb4 (http://t.co/vRAEOOXyKy) krijgt het ongetwijfeld drukker: #basisinkomen  https://t.co/F4GklQLtuK","UNREALISTIC","","Con","POLITICAL SUPPORT","","Pro","","","","","",NA,4
"05/08/2015","05/08/2015 14:42","7c593f77","@e326bd1f maar zou best eens een hele goede stap 'op weg naar' kunnen zijn","SOCIAL BENEFITS","","Pro","","","","","","","","",NA,1
"05/08/2015","05/08/2015 14:42","bfb5d5a0","Gratis geld bestaat niet. Dat basisinkomen is net zoiets als marktwerking in de zorg. Bestaat ook niet. http://t.co/uQP3DxU0YM","FREE MONEY","","Con","","","","","","","","",NA,2
"05/08/2015","05/08/2015 14:44","e6d55c7c","Hoe het basisinkomen Nederland verovert https://t.co/1WyzYavF2o #decorrespondent","EXPERIMENT","","Pro","POLITICAL SUPPORT","","Pro","","","","","",NA,3
"05/08/2015","05/08/2015 14:44","e6d55c7c","Hoe het basisinkomen Nederland verovert https://t.co/W0D3S6c4NE #decorrespondent","EXPERIMENT","","Pro","POLITICAL SUPPORT","","Pro","","","","","",NA,3
"05/08/2015","05/08/2015 14:44","589ccb23","@bf82cb78 het is niet boven op hun salaris. Ik begrijp het zeker.","FREE MONEY","","Con","","","","","","","","",NA,2
"05/08/2015","05/08/2015 14:45","863d468f","Volgens @79c46625 verovert het #basisinkomen Nederland. Dat lijkt me wat overdreven, maar debat verzorgingsstaat kan impuls wel gebruiken.","POLITICAL SUPPORT","","Neutral","","","","","","","","",NA,NA
"05/08/2015","05/08/2015 14:46","e7bb88ce","@822cdcbe @f8ae6bb4 Dat is alleen maar mooi!!!","","","","","","","","","","Reply","",NA,1
"05/08/2015","05/08/2015 14:46","7d54bf24","Basisinkomen ook in Dordt, Nelleke De Smoker-van Andel? http://t.co/629QAmpHi8","POLITICAL SUPPORT","","Pro","","","","","","","","",NA,4
"05/08/2015","05/08/2015 14:46","947902c7","@6f12df5a Het betreft geen basisinkomen, maar regelvrije bijstand. Dat is echt wat anders.","SOCIAL BENEFITS","","Con","","","","","","","","",NA,2
"05/08/2015","05/08/2015 14:47","40f3fab5","@822cdcbe @f8ae6bb4 
Laat even weten als U een vacature heeft voor een 55+ IOAW ervaringsdeskundige. :)","","","","","","","","","","Ask","",NA,1
"05/08/2015","05/08/2015 14:49","19f2db51","@6f12df5a op naar de  negatieve inkomstenbelasting","","","","","","","","","","Express","",NA,NA
"05/08/2015","05/08/2015 14:53","06a00e0d","Hoe het basisinkomen Nederland verovert http://t.co/iqnq95r18j","EXPERIMENT","","Pro","POLITICAL SUPPORT","","Pro","","","","","",NA,3
"05/08/2015","05/08/2015 14:55","718609c3","@92bbed7a @bc6df9b6 luchthappers laten onze economie niet draaien!","FREERIDING","","Pro","","","","","","","","",NA,2
"05/08/2015","05/08/2015 14:57","375c5dd9","Hoe het basisinkomen Nederland verovert http://t.co/K7s3yoEEj8","EXPERIMENT","","Pro","POLITICAL SUPPORT","","Pro","","","","","",NA,3
"05/08/2015","05/08/2015 14:57","dbb9be6a","Hoe het basisinkomen Nederland verovert http://t.co/dspwwZXnXC","EXPERIMENT","","Pro","POLITICAL SUPPORT","","Pro","","","","","",NA,3
"05/08/2015","05/08/2015 14:58","85a7785c","last one today @bfb5d5a0: waarom wordt basisinkomen als ‘gratis geld’ geframed ipv hippe-paradigma-disrupting-incentive-shifter? :))","FREE MONEY","","Con","REVOLUTIONARY","","Con","","","","","",NA,2
"05/08/2015","05/08/2015 14:59","c059512d","Mensen, laat u niet gek maken, #basisinkomen = gratis geld. Willen we dat ?","FREE MONEY","","Con","FREERIDING","","Pro","","","","","",NA,2
"05/08/2015","05/08/2015 15:03","bf82cb78","@589ccb23 Dat zeg ik.","","","","","","","","","","Reply","",NA,2
"05/08/2015","05/08/2015 15:04","139e5bc1","@e326bd1f @3b4f45bb het wordt ook ongetwijfeld geen 'regelvrije bijstand', maar een bijstand met andere (minder geforceerde?) regels","DEREGULATION","","Con","","","","","","","","",NA,2
"05/08/2015","05/08/2015 15:09","cfcfe4ba","Mooi! @faeadfcf &amp; Abele Kamminga brengen de moraal terug in de (te) vaak wat technische #basisinkomen-discussie. https://t.co/gPY0bp58si","FREEDOM","","Con","FREERIDING","","Pro","","","","","",NA,2
"05/08/2015","05/08/2015 15:11","bc83ceb1","True @bfb5d5a0 basisinkomen kan je net zo goed geven aan laag betaalde werkenden. 

Dat gemeenten belasting verspillen is .. Dom","FREE MONEY","","Con","","","","","","","","",NA,2
"05/08/2015","05/08/2015 15:14","f5ee7190","@56987492 wat word ik intens verdrietigvan een politica die zo kort door de bocht zo een onwaarschijnlijk populistische uitspraak doet.","FREERIDING","","Con","","","","","","","Express","",NA,1
"05/08/2015","05/08/2015 15:15","139e5bc1","@a642c54e @e2cd2060 @d8fe6e03 dan ook graag precieze berichtgeving.","SOCIAL BENEFITS","","Con","","","","","","","","",NA,2
"05/08/2015","05/08/2015 15:15","f5ee7190","@56987492 Shame on you. U zou beter moeten weten. Bah, bah, bah.","FREERIDING","","Con","","","","","","","Express","",NA,1
"05/08/2015","05/08/2015 15:18","e326bd1f","Het basisinkomen is niet rechts, niet links maar vooruit. Voor iedereen die dus vooruit wil. http://t.co/9pmwFJoxNb","SYNTHESIS","","Pro","","","","","","","","",NA,1
"05/08/2015","05/08/2015 15:18","835de0cd","Ik stel voor dat iedereen zijn/haar sollicitatiebrieven de komende maand even stuurt naar @56987492. Gewoon als een  kleine realitycheck.","STRUCTURAL UNEMPLOYMENT","structural unemployment","Pro","","","","","","","","",NA,1
"05/08/2015","05/08/2015 15:20","f4bf12ee","@56987492 vandaar dat er in de zorg zoveel vrijwilligers worden gevraagd. Wel werken en geen inkomen. Gratis werken mag wel? Geklets! <U+0001F620>","PARTICIPATION","","Pro","FREERIDING","","Con","","","","","",NA,1
"05/08/2015","05/08/2015 15:20","6e898fa0","#VNG #Magazine ‘Basisinkomen’ in plaats van tegenprestatie http://t.co/tLgqeR82lC","UNCONDITIONAL","","Pro","","","","","","","","",NA,3
"05/08/2015","05/08/2015 15:20","4e7fe43f",". @2fdd6761 start met proef #basisinkomen op @05c495ce http://t.co/CBsRTtyPgw","EXPERIMENT","","Pro","","","","","","","","",NA,3
"05/08/2015","05/08/2015 15:22","f4bf12ee","@17ee79a4 @56987492 niet...dat is de carrière na de TK. <U+0001F606>","","","","","","","","","","Unrelated","",NA,1
"05/08/2015","05/08/2015 15:23","e90996f6","Top Populaire tags:  1 #mikestok 2 #Koningshoeven 3 #Tilburg 4 #basisinkomen 5 #video http://t.co/PYtlJIoAfT","","","","","","","","","","Spam","",NA,5
"05/08/2015","05/08/2015 15:23","f4bf12ee","@f5ee7190 @56987492 van harte mee eens<U+0001F44D>","FREERIDING","","Con","","","","","","","","",NA,1
"05/08/2015","05/08/2015 15:23","c1b96334","@bfb5d5a0 De benaming ‘basisinkomen’ klopt ook niet. Ik vind gratis geld eigenlijk ook niet kloppen..","SOCIAL BENEFITS","","Con","FREE MONEY","","Con","","","","","",NA,2
"05/08/2015","05/08/2015 15:24","cfcfe4ba","Verbaas me ook wel 's over cijferfetisjisme bij die #basisinkomen-experimentjes. Effectiviteit <U+2260> wenselijkheid (zie - ruig vb. - doodstraf).","","","","","","","","","","Unclear","",NA,2
"05/08/2015","05/08/2015 15:24","9ee63a6f","@56987492 Gratis geld bestaat wél kijk maar naar uitgave kabinet.!!","FREE MONEY","","Pro","","","","","","","","",NA,1
"05/08/2015","05/08/2015 15:25","f4bf12ee","@835de0cd @56987492 Het kletst leuk met een ""gezellig"" inkomen. Ik word een beetje boos van dit soort geklets.","","","","","","","","","","Express","",NA,1
"05/08/2015","05/08/2015 15:25","2b5e6112","Geen tegenprestatie meer nodig voor krijgen #bijstand #basisinkomen
http://t.co/1EDkpvw0gG","UNCONDITIONAL","","Pro","","","","","","","","",NA,1
"05/08/2015","05/08/2015 15:25","835de0cd","De #VVD staat toch voor 'minder regels en overheidbemoeienis?' Dan zouden ze toch juist vóór het basisinkomen moeten zijn? @56987492","DEREGULATION","","Pro","LIBERAL","","Pro","","","","","",NA,1
"05/08/2015","05/08/2015 15:26","b2eb1c3d","@cac61f9c Ja ik dacht ook dat dat Basisinkomen 'iedereen' betrof en niet alleen bijstandsgerechtigden dus vind het ook verwarrend..","UNIVERSAL","","Pro","SOCIAL BENEFITS","","Con","","","","","",NA,2
"05/08/2015","05/08/2015 15:26","3836c787","Lang voor zomer 2013. 'De Vereniging Basisinkomen is  opgericht op 31 januari 1991'(Wikipedia). Ere wie ere toekomt. https://t.co/iRoBbKdAX1","POLITICAL SUPPORT","","Pro","","","","","","","","",NA,4
"05/08/2015","05/08/2015 15:27","b2eb1c3d","@cac61f9c Qua 'concept'. Bedoel ik, inmiddels.","","","","","","","","","","Reply","",NA,2
"05/08/2015","05/08/2015 15:28","f4bf12ee","@3f8dd1c5 @56987492 @315ea592 <U+0001F44D><U+0001F44D>","","","","","","","","","","Express","",NA,1
"05/08/2015","05/08/2015 15:29","9b04fe83","Kom naar #NL alles gratis RT @2b5e6112 Geen tegenprestatie meer nodig voor krijgen #bijstand #basisinkomen
http://t.co/6E3KhJm0Kx","IMMIGRATION","","Pro","FREE MONEY","","Pro","","","","","",NA,1
"05/08/2015","05/08/2015 15:30","1014d28a","@822cdcbe @f8ae6bb4 regelvrije bijstand is GEEN basisinkomen!","SOCIAL BENEFITS","","Con","","","","","","","","",NA,2
"05/08/2015","05/08/2015 15:30","f3ce58df","@835de0cd @56987492 @f5ee7190 zit toch wel een ken van waarheid in? Werken voor geld?","FREERIDING","","Pro","","","","","","","","",NA,2
"05/08/2015","05/08/2015 15:31","f5ee7190","@f3ce58df @835de0cd @56987492 dat ontkent niemand....de lading van de populistische tweet zit onder water....","","","","","","","","","","Unclear","",NA,1
"05/08/2015","05/08/2015 15:32","f5ee7190","@f3ce58df @835de0cd @56987492 ongrijpbaar en veroordelend tegelijkertijd.","STIGMA","","Pro","","","","","","","","",NA,1
"05/08/2015","05/08/2015 15:32","835de0cd","@f3ce58df @56987492 @f5ee7190 Tuurlijk. Net zoals er een kern van waarheid in zit dat die banen er voor velen gewoon niet zijn.","STRUCTURAL UNEMPLOYMENT","structural unemployment","Pro","","","","","","","","",NA,1
"05/08/2015","05/08/2015 15:32","58ff70b4","@79c46625 Basisinkomen??

Is dat dan inclusief een gratis geldpers en gratis levering van voldoende papier en inkt. 
Alles gratis. ‹(•¿•)›","FREE MONEY","","Pro","UNREALISTIC","","Pro","","","","","",NA,2
"05/08/2015","05/08/2015 15:33","cc7307ae","@b37c933c Basisinkomen @d2ae53de @4c18a558 @7ff461e8","","","","","","","","","","Unclear","",NA,NA
"05/08/2015","05/08/2015 15:34","f3ce58df","@835de0cd @56987492 @f5ee7190 eens, banen kunnen echter wel gecreëerd worden. Zie te vaak dat uitkeringen vanzelfsprekend zijn, helaas","STRUCTURAL UNEMPLOYMENT","structural unemployment","Pro","","","","","","","","",NA,2
"05/08/2015","05/08/2015 15:34","835de0cd","@f3ce58df @56987492 @f5ee7190 En dan is een basisinkomen gewoon veel effectiever (op vele vlakken, niet alleen financieel) dan &gt;","DEREGULATION","","Pro","","","","","","","","",NA,1
"05/08/2015","05/08/2015 15:35","835de0cd","@f3ce58df @56987492 @f5ee7190 …het huidige overgecompliceerde en bewezen ineffectieve systeem. Dat moet de #VVD toch juist toejuichen.","BUREAUCRACY","","Pro","LIBERAL","","Pro","","","","","",NA,1
